CABra ID  	 27
ANA ID    	 15630000
Longitude 	 -63.033   	 dd
Latitude  	 -4.05     	 dd
Area      	 1874986.412	 km²
Elevation 	 734.5986  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    1.485	     17.217	     27.725	     70.697	      0.685	     23.932	    4.102	    5.442	    6.753	    5.124
 1980	     1	     2	    1.598	     19.581	     28.469	     74.275	      1.246	     22.069	    4.056	    5.652	    6.943	    5.316
 1980	     1	     3	    2.040	     20.938	     28.540	     78.408	      1.331	     19.847	    3.825	    5.433	    6.579	    5.095
 1980	     1	     4	    6.183	     21.132	     27.779	     81.353	      1.533	     17.313	    3.932	    4.946	    6.007	    4.640
 1980	     1	     5	    9.551	     21.153	     26.992	     84.591	      1.693	     14.747	    3.485	    4.354	    5.285	    4.020
 1980	     1	     6	   12.687	     21.021	     27.175	     87.651	      1.698	     16.009	    3.296	    3.775	    4.554	    3.394
 1980	     1	     7	   12.488	     20.875	     27.076	     83.843	      1.314	     16.860	    4.479	    4.045	    4.906	    3.690
 1980	     1	     8	    9.206	     20.811	     27.467	     85.597	      1.004	     17.454	    3.808	    4.174	    5.131	    3.874
 1980	     1	     9	   10.855	     20.907	     26.798	     86.162	      1.130	     15.261	    4.245	    4.314	    5.307	    4.026
 1980	     1	    10	   12.726	     20.747	     25.580	     88.488	      1.164	     12.212	    4.074	    3.813	    4.681	    3.485
 1980	     1	    11	   20.696	     20.465	     25.744	     90.334	      0.979	     12.882	    3.904	    3.112	    3.824	    2.748
 1980	     1	    12	   22.191	     20.018	     26.994	     89.566	      0.749	     17.623	    3.770	    3.236	    3.992	    2.871
 1980	     1	    13	   11.207	     19.917	     27.729	     86.071	      0.559	     20.187	    3.790	    4.290	    5.309	    4.000
 1980	     1	    14	    6.908	     20.125	     28.677	     84.389	      0.750	     22.238	    4.097	    4.860	    6.039	    4.627
 1980	     1	    15	    3.143	     20.315	     28.386	     81.724	      0.552	     20.945	    4.248	    5.383	    6.647	    5.170
 1980	     1	    16	    5.787	     20.297	     27.346	     83.045	      0.560	     18.086	    4.445	    5.056	    6.281	    4.856
 1980	     1	    17	    8.507	     20.413	     28.331	     86.375	      0.914	     20.271	    3.875	    4.376	    5.450	    4.123
 1980	     1	    18	    5.533	     20.908	     27.908	     84.271	      1.227	     18.925	    4.077	    4.959	    6.092	    4.688
 1980	     1	    19	    7.240	     20.662	     27.226	     84.528	      0.901	     17.042	    3.733	    4.651	    5.716	    4.366
 1980	     1	    20	   10.669	     20.269	     27.640	     85.911	      0.333	     18.852	    3.622	    4.178	    5.164	    3.887
 1980	     1	    21	    8.816	     20.392	     29.120	     85.622	      1.080	     22.782	    4.137	    4.537	    5.681	    4.340
 1980	     1	    22	    3.192	     21.361	     28.883	     82.025	      2.035	     20.844	    4.272	    5.570	    6.821	    5.321
 1980	     1	    23	    3.808	     21.659	     27.582	     81.084	      2.102	     16.145	    4.016	    5.196	    6.313	    4.922
 1980	     1	    24	   11.011	     20.696	     26.823	     82.218	      0.970	     15.439	    3.754	    4.145	    5.012	    3.846
 1980	     1	    25	   18.568	     20.588	     28.019	     85.457	      1.390	     18.169	    4.220	    3.842	    4.740	    3.556
 1980	     1	    26	    8.565	     21.271	     28.380	     84.143	      1.734	     19.577	    3.884	    4.547	    5.505	    4.196
 1980	     1	    27	    6.300	     21.050	     28.644	     81.515	      1.497	     20.312	    4.165	    4.883	    5.944	    4.606
 1980	     1	    28	    7.342	     21.182	     27.482	     81.518	      1.292	     16.402	    4.532	    5.086	    6.174	    4.825
 1980	     1	    29	   14.200	     21.085	     28.455	     83.347	      1.537	     19.249	    4.501	    4.122	    5.035	    3.824
