CABra ID  	 80
ANA ID    	 26100000
Longitude 	 -63.068   	 dd
Latitude  	 -9.926    	 dd
Area      	 8209.8361 	 km²
Elevation 	 223.8764  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    1.018	     18.843	     27.123	     82.557	      1.452	     19.339	    2.847	    3.461	    4.187	    3.019
 1980	     1	     2	    0.152	     19.065	     27.163	     70.436	      0.621	     17.994	    3.234	    4.771	    5.752	    4.349
 1980	     1	     3	    2.077	     19.886	     28.099	     78.379	      0.692	     20.366	    2.879	    4.388	    5.395	    4.057
 1980	     1	     4	    6.520	     20.260	     28.426	     83.101	      1.079	     21.206	    3.646	    4.949	    6.108	    4.693
 1980	     1	     5	    8.267	     20.451	     26.940	     82.004	      1.626	     17.301	    3.834	    5.190	    6.364	    4.922
 1980	     1	     6	    5.865	     20.386	     28.264	     85.348	      1.521	     19.691	    3.517	    4.279	    5.244	    3.954
 1980	     1	     7	    5.384	     20.822	     27.122	     79.937	      0.773	     16.583	    3.815	    4.912	    5.942	    4.568
 1980	     1	     8	   16.291	     20.702	     28.152	     84.039	      0.699	     19.488	    3.539	    4.080	    5.062	    3.815
 1980	     1	     9	    9.953	     20.561	     27.366	     82.670	      1.045	     16.304	    3.783	    4.756	    5.894	    4.532
 1980	     1	    10	   15.048	     20.662	     25.663	     85.299	      1.112	     12.111	    3.309	    4.084	    4.986	    3.754
 1980	     1	    11	   16.880	     20.242	     24.253	     88.872	      0.569	      8.595	    2.762	    3.095	    3.803	    2.734
 1980	     1	    12	   14.755	     20.108	     27.074	     91.515	      0.391	     15.698	    1.910	    2.278	    2.829	    1.895
 1980	     1	    13	    6.769	     20.077	     27.795	     85.057	      0.366	     17.278	    3.432	    3.863	    4.798	    3.580
 1980	     1	    14	    7.210	     20.631	     27.701	     82.595	      0.655	     15.967	    3.497	    4.229	    5.251	    3.973
 1980	     1	    15	    9.212	     20.650	     27.018	     85.112	      0.935	     14.878	    3.308	    3.990	    4.903	    3.690
 1980	     1	    16	    9.290	     20.733	     26.716	     86.440	      1.396	     13.565	    3.332	    3.747	    4.586	    3.412
 1980	     1	    17	   13.423	     20.991	     26.999	     86.129	      1.667	     15.974	    2.858	    3.504	    4.222	    3.103
 1980	     1	    18	   11.492	     20.777	     26.504	     82.973	      1.616	     15.428	    3.370	    4.000	    4.897	    3.679
 1980	     1	    19	    3.960	     20.414	     29.773	     84.335	      0.729	     24.985	    2.631	    3.824	    4.732	    3.524
 1980	     1	    20	    1.698	     20.599	     29.553	     76.383	      0.540	     24.178	    4.607	    6.048	    7.481	    5.903
 1980	     1	    21	    2.934	     21.569	     30.316	     76.801	      1.404	     25.638	    4.659	    5.838	    7.254	    5.712
 1980	     1	    22	    0.537	     22.158	     30.408	     75.359	      1.761	     24.167	    4.569	    6.300	    7.744	    6.176
