CABra ID  	 59
ANA ID    	 22900000
Longitude 	 -60.529   	 dd
Latitude  	 4.168     	 dd
Area      	 5872.7746 	 km²
Elevation 	 764.6335  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    9.062	     21.376	     26.281	     84.778	      0.473	      9.959	    2.986	    3.954	    4.941	    3.790
 1980	     1	     2	   17.215	     21.029	     27.007	     89.840	      0.312	     13.086	    1.932	    2.605	    3.215	    2.282
 1980	     1	     3	    5.653	     21.128	     27.088	     87.850	      0.438	     11.454	    2.576	    3.269	    4.074	    3.010
 1980	     1	     4	   13.195	     20.952	     26.760	     88.362	      0.957	     13.806	    2.156	    2.951	    3.630	    2.642
 1980	     1	     5	   21.994	     20.962	     29.274	     86.989	      1.166	     21.344	    2.704	    3.477	    4.266	    3.167
 1980	     1	     6	    4.418	     21.349	     29.761	     81.443	      1.450	     19.306	    4.063	    5.254	    6.421	    5.040
 1980	     1	     7	   10.774	     21.303	     29.340	     80.738	      0.787	     19.911	    3.727	    4.925	    5.881	    4.605
 1980	     1	     8	    3.912	     21.658	     28.731	     79.711	      0.913	     17.768	    3.806	    4.917	    6.036	    4.727
 1980	     1	     9	    8.076	     21.646	     25.440	     82.291	      0.572	      9.897	    3.562	    4.433	    5.431	    4.209
 1980	     1	    10	   21.056	     20.923	     23.750	     89.946	      0.849	      5.799	    1.811	    2.554	    3.194	    2.253
 1980	     1	    11	   33.340	     20.790	     24.814	     96.289	      0.652	      8.612	    1.206	    1.676	    2.072	    1.283
 1980	     1	    12	    9.028	     20.756	     24.291	     92.968	      1.139	      7.161	    1.608	    2.287	    2.828	    1.924
 1980	     1	    13	   16.326	     20.942	     24.168	     93.797	      1.556	      6.235	    1.412	    2.001	    2.437	    1.592
 1980	     1	    14	   24.242	     20.969	     24.484	     92.124	      1.421	      6.925	    1.332	    1.825	    2.192	    1.391
 1980	     1	    15	   15.754	     20.532	     26.591	     93.739	      1.062	     12.082	    1.311	    1.976	    2.377	    1.548
 1980	     1	    16	   11.868	     21.571	     28.762	     89.226	      1.122	     18.956	    2.387	    3.157	    3.787	    2.757
 1980	     1	    17	   11.714	     20.973	     28.593	     81.501	      0.601	     18.719	    3.811	    4.702	    5.761	    4.486
 1980	     1	    18	   12.864	     19.791	     30.327	     84.350	      1.002	     25.686	    3.619	    4.583	    5.669	    4.387
 1980	     1	    19	    5.852	     20.957	     29.402	     80.180	      0.683	     21.446	    4.784	    6.282	    7.632	    6.063
 1980	     1	    20	    8.758	     20.507	     30.201	     83.576	      0.679	     24.775	    3.978	    5.239	    6.460	    5.078
 1980	     1	    21	    2.167	     20.875	     30.389	     80.194	      0.883	     24.739	    4.754	    6.012	    7.404	    5.887
 1980	     1	    22	    0.736	     21.332	     29.779	     77.201	      0.779	     22.563	    4.538	    6.053	    7.421	    5.918
 1980	     1	    23	    3.091	     21.059	     29.618	     80.541	      0.912	     22.718	    4.209	    5.513	    6.800	    5.386
 1980	     1	    24	    4.076	     21.257	     29.439	     83.569	      0.724	     20.279	    4.339	    5.553	    6.828	    5.399
 1980	     1	    25	    7.744	     21.254	     29.431	     81.513	      0.354	     21.927	    3.865	    4.996	    6.143	    4.819
 1980	     1	    26	   11.032	     21.446	     29.883	     83.244	      0.513	     21.996	    4.316	    5.296	    6.607	    5.213
 1980	     1	    27	    8.697	     21.481	     24.442	     81.435	      0.373	      6.064	    4.300	    5.364	    6.652	    5.269
 1980	     1	    28	   31.309	     20.950	     27.118	     95.048	      0.880	     15.330	    1.087	    1.724	    2.148	    1.361
 1980	     1	    29	    7.947	     21.268	     27.085	     89.050	      0.770	     12.223	    3.046	    3.813	    4.693	    3.534
 1980	     1	    30	   15.936	     21.433	     26.471	     87.035	      0.737	     10.416	    2.404	    3.151	    3.846	    2.827
 1980	     1	    31	   12.374	     21.491	     27.234	     87.608	      0.976	     12.592	    2.150	    2.741	    3.347	    2.400
 1980	     2	     1	   18.737	     21.459	     26.714	     87.690	      0.532	     11.031	    2.563	    3.265	    3.957	    2.929
 1980	     2	     2	   14.746	     21.538	     28.255	     86.723	      0.385	     15.746	    2.196	    2.854	    3.517	    2.547
 1980	     2	     3	   10.023	     21.482	     27.206	     85.679	      1.134	     11.704	    3.161	    3.904	    4.852	    3.707
 1980	     2	     4	   22.461	     21.416	     26.684	     87.412	      1.453	     11.182	    2.410	    3.098	    3.709	    2.719
 1980	     2	     5	   20.367	     21.537	     27.844	     87.900	      1.415	     14.414	    2.259	    2.986	    3.558	    2.581
 1980	     2	     6	    9.451	     21.403	     25.493	     84.247	      1.305	      9.327	    2.925	    3.727	    4.473	    3.378
 1980	     2	     7	   18.201	     21.171	     25.653	     92.298	      1.012	      8.001	    1.821	    2.490	    3.040	    2.125
 1980	     2	     8	   17.590	     21.288	     24.906	     91.662	      0.476	      6.889	    1.736	    2.232	    2.675	    1.818
 1980	     2	     9	   21.306	     20.898	     26.175	     92.921	      0.357	      9.380	    1.479	    1.917	    2.375	    1.560
 1980	     2	    10	   19.194	     20.684	     28.714	     90.818	      1.436	     18.425	    1.879	    2.474	    3.050	    2.137
 1980	     2	    11	    3.584	     20.982	     28.289	     82.975	      1.216	     15.546	    3.639	    4.660	    5.581	    4.311
 1980	     2	    12	   13.951	     20.930	     27.559	     83.793	      0.511	     13.889	    3.080	    4.002	    4.778	    3.632
 1980	     2	    13	   16.238	     21.205	     24.805	     85.527	      0.505	      7.272	    2.768	    3.498	    4.304	    3.217
 1980	     2	    14	   22.847	     20.999	     23.341	     91.587	      1.176	      4.126	    1.467	    2.000	    2.473	    1.634
 1980	     2	    15	   53.311	     20.621	     23.389	     93.879	      1.003	      4.531	    0.871	    1.330	    1.626	    0.907
 1980	     2	    16	   32.240	     20.414	     26.959	     94.434	      0.555	     13.532	    1.011	    1.439	    1.734	    0.995
 1980	     2	    17	   14.025	     21.126	     24.274	     85.262	      0.850	      6.996	    2.734	    3.408	    4.184	    3.096
 1980	     2	    18	   29.213	     20.948	     23.573	     95.969	      1.169	      5.513	    1.358	    1.936	    2.394	    1.561
 1980	     2	    19	   24.250	     20.280	     27.318	     95.826	      1.059	     14.802	    1.159	    1.616	    1.994	    1.217
 1980	     2	    20	    5.261	     20.859	     26.909	     87.102	      0.838	     12.516	    2.904	    3.768	    4.533	    3.394
 1980	     2	    21	   17.063	     21.031	     26.294	     89.162	      1.291	     11.807	    2.594	    3.225	    3.912	    2.871
 1980	     2	    22	   20.802	     20.635	     27.196	     85.821	      0.851	     13.883	    2.468	    3.080	    3.717	    2.702
 1980	     2	    23	   11.782	     20.019	     28.653	     85.542	      0.429	     20.609	    2.677	    3.530	    4.286	    3.189
 1980	     2	    24	    4.291	     20.195	     28.615	     82.115	      0.641	     20.957	    3.933	    4.963	    6.155	    4.782
 1980	     2	    25	    2.934	     20.399	     27.922	     81.968	      0.580	     17.605	    3.958	    5.068	    6.257	    4.872
 1980	     2	    26	    5.587	     20.759	     27.969	     84.025	      1.000	     16.562	    3.303	    4.312	    5.318	    4.071
 1980	     2	    27	    8.507	     20.518	     27.859	     83.586	      0.351	     16.313	    3.294	    4.150	    5.041	    3.844
 1980	     2	    28	   12.603	     21.043	     28.472	     84.672	      1.090	     20.055	    3.230	    3.997	    4.964	    3.774
 1980	     2	    29	   16.319	     20.011	     28.735	     81.823	      1.036	     20.762	    3.967	    4.907	    6.034	    4.700
 1980	     3	     1	    5.864	     20.311	     28.173	     82.133	      0.826	     18.150	    3.954	    5.092	    6.196	    4.820
 1980	     3	     2	    4.898	     21.111	     28.646	     80.510	      1.415	     17.453	    3.407	    4.477	    5.471	    4.204
 1980	     3	     3	    2.584	     20.382	     28.743	     78.894	      1.117	     19.649	    3.280	    4.443	    5.317	    4.102
 1980	     3	     4	    1.985	     20.848	     26.324	     80.400	      0.616	     12.609	    3.801	    4.875	    5.902	    4.584
 1980	     3	     5	   11.111	     20.697	     27.757	     87.581	      0.935	     15.284	    2.299	    3.180	    3.926	    2.876
 1980	     3	     6	   13.352	     20.533	     27.567	     84.913	      0.974	     14.467	    3.068	    3.848	    4.679	    3.536
 1980	     3	     7	    9.391	     20.385	     28.085	     85.372	      0.439	     17.191	    2.780	    3.687	    4.447	    3.333
 1980	     3	     8	    7.552	     20.716	     28.885	     82.132	      1.095	     20.592	    3.327	    4.211	    5.204	    3.982
 1980	     3	     9	    8.159	     21.216	     29.063	     82.077	      0.892	     18.232	    4.023	    5.070	    6.179	    4.832
 1980	     3	    10	    9.921	     20.644	     29.476	     82.721	      1.057	     22.136	    3.512	    4.542	    5.543	    4.310
