CABra ID  	 75
ANA ID    	 25130000
Longitude 	 -65.042   	 dd
Latitude  	 -10.916   	 dd
Area      	 4486.7753 	 km²
Elevation 	 234.3469  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   26.722	     20.787	     27.808	     94.150	      0.664	     20.221	    2.233	    2.074	    2.527	    1.660
 1980	     1	     2	    8.387	     18.978	     28.272	     82.045	      1.000	     23.785	    4.061	    4.873	    6.078	    4.689
 1980	     1	     3	    0.366	     19.644	     30.623	     71.521	      0.936	     26.837	    4.375	    5.710	    7.002	    5.428
 1980	     1	     4	    0.036	     21.592	     30.636	     65.640	      0.861	     26.942	    4.940	    6.571	    7.995	    6.349
 1980	     1	     5	    2.452	     20.589	     28.508	     69.268	      0.896	     21.885	    5.311	    6.553	    8.122	    6.517
 1980	     1	     6	    7.164	     20.499	     29.050	     80.334	      0.755	     19.172	    4.448	    5.298	    6.558	    5.104
 1980	     1	     7	    8.723	     21.434	     27.870	     77.867	      0.182	     16.353	    3.955	    4.770	    5.818	    4.497
 1980	     1	     8	    7.366	     21.402	     28.540	     80.504	      0.680	     20.723	    2.857	    4.011	    5.027	    3.825
 1980	     1	     9	    2.270	     21.330	     27.376	     78.135	      1.031	     16.603	    4.000	    5.030	    6.267	    4.883
 1980	     1	    10	   15.315	     21.113	     25.807	     82.608	      0.918	     12.229	    3.539	    4.109	    5.082	    3.857
 1980	     1	    11	   11.128	     20.845	     25.804	     87.949	      0.711	     11.072	    2.630	    3.093	    3.839	    2.779
 1980	     1	    12	   13.290	     20.630	     27.746	     87.148	      0.552	     17.252	    2.967	    2.856	    3.518	    2.507
 1980	     1	    13	    5.073	     20.670	     28.268	     83.817	      0.537	     20.287	    3.809	    4.240	    5.250	    3.992
 1980	     1	    14	    3.396	     21.178	     26.257	     81.159	      0.717	     11.326	    3.992	    4.906	    6.107	    4.724
 1980	     1	    15	   13.112	     21.028	     24.615	     87.826	      1.546	      9.795	    2.655	    2.927	    3.600	    2.589
 1980	     1	    16	   12.936	     20.816	     24.428	     90.701	      1.764	      6.860	    2.427	    2.534	    3.160	    2.192
 1980	     1	    17	   14.494	     20.846	     27.583	     91.212	      1.066	     13.887	    1.738	    1.996	    2.365	    1.526
 1980	     1	    18	    0.792	     20.092	     29.949	     77.543	      0.189	     24.455	    3.086	    3.605	    4.323	    3.216
 1980	     1	    19	    1.762	     20.601	     31.190	     75.750	      0.243	     26.361	    4.594	    5.845	    7.314	    5.769
 1980	     1	    20	    2.733	     21.084	     30.270	     75.081	      0.400	     23.796	    5.375	    6.352	    7.933	    6.345
 1980	     1	    21	    9.162	     21.677	     31.136	     77.851	      0.455	     25.550	    4.662	    5.777	    7.185	    5.700
 1980	     1	    22	    7.312	     22.276	     29.652	     76.204	      0.672	     22.484	    4.982	    6.234	    7.749	    6.222
 1980	     1	    23	    8.786	     21.716	     29.078	     78.619	      0.653	     21.067	    4.725	    5.482	    6.836	    5.420
 1980	     1	    24	    5.926	     21.759	     28.719	     80.538	      0.536	     18.989	    3.985	    5.140	    6.391	    5.012
 1980	     1	    25	    4.901	     21.141	     31.092	     81.368	      0.344	     25.679	    3.833	    4.657	    5.796	    4.501
 1980	     1	    26	    2.028	     21.164	     30.533	     75.153	      0.330	     22.271	    5.027	    6.231	    7.758	    6.212
 1980	     1	    27	    1.051	     20.857	     30.026	     75.528	      0.568	     21.661	    4.083	    5.445	    6.765	    5.355
 1980	     1	    28	    2.938	     21.812	     29.218	     77.060	      0.887	     18.709	    4.653	    5.329	    6.561	    5.161
 1980	     1	    29	    3.595	     21.636	     26.402	     81.140	      0.479	     11.137	    3.822	    4.678	    5.733	    4.464
 1980	     1	    30	   20.594	     21.680	     27.945	     88.997	      0.850	     16.127	    2.783	    2.865	    3.557	    2.568
 1980	     1	    31	    6.126	     21.447	     25.840	     83.549	      0.962	     10.722	    3.408	    4.032	    4.969	    3.786
 1980	     2	     1	   16.088	     21.390	     26.616	     90.201	      1.323	     11.988	    2.525	    2.783	    3.432	    2.448
 1980	     2	     2	   14.431	     21.295	     27.297	     86.802	      1.080	     15.290	    2.635	    3.128	    3.787	    2.758
 1980	     2	     3	    9.894	     21.803	     28.283	     88.241	      0.351	     16.534	    3.482	    3.836	    4.710	    3.545
 1980	     2	     4	    3.472	     21.862	     26.671	     84.469	      0.562	     12.547	    3.658	    4.082	    5.094	    3.902
 1980	     2	     5	   18.644	     21.299	     29.039	     89.261	      0.766	     18.353	    2.546	    3.175	    3.953	    2.907
 1980	     2	     6	    6.957	     21.408	     27.892	     83.348	      0.305	     13.453	    3.840	    4.581	    5.608	    4.343
 1980	     2	     7	    5.257	     21.426	     29.287	     85.854	      0.366	     18.162	    2.991	    3.400	    4.216	    3.146
 1980	     2	     8	   12.291	     21.549	     27.774	     81.058	      0.802	     15.646	    4.378	    4.490	    5.566	    4.318
 1980	     2	     9	   12.498	     22.126	     28.017	     84.579	      0.756	     16.794	    3.564	    3.914	    4.825	    3.659
 1980	     2	    10	   15.706	     21.437	     29.394	     84.156	      0.921	     18.989	    3.379	    4.152	    5.167	    3.966
 1980	     2	    11	   10.723	     21.978	     27.315	     80.983	      1.512	     14.123	    4.156	    4.766	    5.801	    4.520
 1980	     2	    12	   10.726	     21.144	     26.258	     83.562	      0.536	      9.167	    3.721	    3.601	    4.402	    3.303
 1980	     2	    13	   16.638	     21.038	     23.797	     89.193	      1.484	      4.527	    2.327	    2.462	    3.007	    2.099
 1980	     2	    14	   28.715	     20.495	     22.287	     94.246	      2.721	      3.595	    1.581	    1.462	    1.738	    1.003
 1980	     2	    15	   76.064	     19.379	     21.297	     87.698	      2.811	      3.844	    2.333	    1.199	    1.491	    0.777
 1980	     2	    16	   70.515	     18.922	     23.892	     85.967	      1.784	      7.597	    2.229	    1.236	    1.551	    0.808
 1980	     2	    17	   23.873	     20.533	     25.162	     87.700	      2.008	      9.833	    2.004	    2.234	    2.534	    1.641
 1980	     2	    18	   23.003	     20.389	     27.030	     90.471	      1.263	     15.098	    2.852	    2.665	    3.163	    2.201
 1980	     2	    19	    7.495	     20.117	     28.040	     86.793	      0.779	     19.016	    3.529	    3.828	    4.621	    3.451
 1980	     2	    20	    4.206	     20.150	     29.977	     82.004	      0.305	     21.384	    4.479	    4.657	    5.715	    4.386
 1980	     2	    21	    2.940	     21.219	     27.115	     81.162	      0.801	     14.488	    4.403	    5.194	    6.442	    5.048
 1980	     2	    22	   17.036	     21.506	     28.908	     85.816	      0.708	     18.900	    3.096	    3.632	    4.476	    3.349
