CABra ID  	 61
ANA ID    	 23250000
Longitude 	 -60.915   	 dd
Latitude  	 2.471     	 dd
Area      	 20307.6099	 km²
Elevation 	 296.3018  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    2.404	     21.667	     27.025	     82.613	      0.691	     11.563	    3.021	    4.197	    5.102	    3.962
 1980	     1	     2	   15.011	     21.249	     27.552	     89.195	      0.457	     13.522	    2.537	    2.989	    3.660	    2.685
 1980	     1	     3	   10.555	     21.656	     27.279	     88.010	      0.281	     12.682	    2.926	    3.404	    4.200	    3.145
 1980	     1	     4	   18.750	     21.567	     25.019	     89.602	      0.817	      7.495	    2.719	    3.189	    3.973	    2.955
 1980	     1	     5	   36.666	     21.435	     29.811	     91.991	      1.143	     20.707	    1.641	    2.053	    2.531	    1.699
 1980	     1	     6	    6.525	     21.689	     29.225	     80.264	      1.090	     13.185	    4.157	    5.174	    6.265	    4.952
 1980	     1	     7	   10.333	     21.216	     29.898	     84.342	      0.491	     18.797	    2.424	    3.558	    4.144	    3.141
 1980	     1	     8	    1.890	     22.072	     29.105	     81.580	      0.396	     16.909	    3.692	    4.664	    5.723	    4.489
 1980	     1	     9	    3.619	     21.630	     25.832	     81.444	      0.878	      9.142	    3.530	    4.192	    5.197	    4.041
 1980	     1	    10	    8.590	     21.210	     24.833	     89.805	      0.373	      7.842	    1.647	    2.434	    2.983	    2.091
 1980	     1	    11	   19.841	     21.183	     26.126	     94.264	      0.512	      8.577	    1.765	    2.097	    2.619	    1.765
 1980	     1	    12	   12.607	     21.311	     23.509	     90.386	      1.007	      3.644	    1.909	    2.317	    2.827	    1.958
 1980	     1	    13	   24.603	     21.225	     24.621	     95.953	      0.990	      6.533	    1.051	    1.225	    1.495	    0.807
 1980	     1	    14	   33.868	     21.067	     25.338	     90.974	      0.839	      9.106	    1.684	    1.871	    2.269	    1.469
 1980	     1	    15	   19.181	     20.995	     28.403	     92.758	      0.972	     15.213	    1.790	    2.415	    2.963	    2.059
 1980	     1	    16	   12.437	     22.190	     28.801	     84.141	      0.732	     15.506	    3.209	    3.902	    4.678	    3.562
 1980	     1	    17	   12.749	     21.157	     28.150	     82.300	      0.522	     13.078	    3.247	    3.915	    4.799	    3.698
 1980	     1	    18	   13.825	     19.731	     30.378	     84.652	      1.020	     23.387	    2.317	    3.350	    4.087	    3.058
 1980	     1	    19	    5.275	     21.018	     28.673	     79.414	      0.800	     17.618	    4.306	    5.816	    6.971	    5.521
 1980	     1	    20	   11.442	     21.222	     30.471	     84.614	      0.863	     22.056	    3.352	    4.389	    5.354	    4.140
 1980	     1	    21	    0.866	     21.773	     31.102	     79.571	      0.812	     23.263	    4.269	    5.474	    6.661	    5.300
 1980	     1	    22	    1.650	     21.892	     29.454	     78.585	      1.132	     18.895	    4.398	    5.774	    7.052	    5.668
 1980	     1	    23	    2.872	     21.461	     29.877	     81.263	      0.855	     19.790	    3.643	    4.748	    5.760	    4.523
 1980	     1	    24	    4.639	     21.679	     29.209	     83.495	      1.101	     17.108	    3.865	    4.942	    6.011	    4.738
 1980	     1	    25	    7.267	     21.555	     30.645	     81.610	      0.621	     20.894	    3.382	    4.361	    5.245	    4.075
 1980	     1	    26	    4.152	     21.591	     29.432	     78.863	      0.454	     19.537	    4.021	    5.191	    6.353	    5.052
 1980	     1	    27	    5.028	     21.723	     24.552	     82.682	      0.522	      5.125	    3.999	    4.783	    5.931	    4.661
