CABra ID  	 18
ANA ID    	 15250000
Longitude 	 -70.715   	 dd
Latitude  	 -8.147    	 dd
Area      	 16461.2543	 km²
Elevation 	 276.3676  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    0.403	     16.523	     28.462	     63.997	      0.678	     26.776	    4.344	    6.203	    7.720	    5.921
 1980	     1	     2	    0.262	     19.718	     29.092	     69.767	      1.255	     22.823	    4.055	    6.280	    7.703	    5.948
 1980	     1	     3	    1.077	     21.221	     28.590	     75.027	      1.324	     18.782	    3.713	    5.643	    6.816	    5.316
 1980	     1	     4	    6.972	     21.491	     28.042	     81.988	      1.675	     17.567	    3.482	    4.711	    5.714	    4.396
 1980	     1	     5	   10.092	     21.382	     26.689	     84.625	      1.817	     13.563	    3.391	    4.410	    5.367	    4.095
 1980	     1	     6	   15.489	     21.286	     27.572	     88.960	      1.920	     16.359	    3.121	    3.488	    4.220	    3.104
 1980	     1	     7	   12.281	     21.275	     27.460	     82.892	      1.496	     16.896	    4.822	    4.138	    5.008	    3.773
 1980	     1	     8	    8.762	     21.186	     27.855	     84.721	      1.064	     17.704	    3.680	    4.212	    5.163	    3.919
 1980	     1	     9	   10.997	     21.166	     26.723	     85.758	      1.077	     14.247	    4.256	    4.385	    5.400	    4.121
 1980	     1	    10	   14.736	     20.866	     25.082	     89.915	      1.100	     10.424	    3.454	    3.579	    4.403	    3.255
 1980	     1	    11	   24.057	     20.567	     26.113	     91.950	      0.891	     13.337	    3.193	    2.692	    3.323	    2.319
 1980	     1	    12	   20.300	     20.180	     27.949	     90.022	      0.821	     19.671	    2.990	    3.337	    4.117	    2.974
 1980	     1	    13	    8.064	     20.142	     28.942	     84.410	      0.537	     22.847	    4.149	    4.787	    5.908	    4.535
 1980	     1	    14	    2.661	     20.547	     29.465	     81.585	      0.638	     23.286	    4.189	    5.491	    6.821	    5.322
 1980	     1	    15	    2.588	     20.644	     28.921	     80.763	      0.510	     21.733	    4.338	    5.639	    6.985	    5.490
 1980	     1	    16	    5.265	     20.643	     28.086	     82.119	      0.509	     18.861	    4.677	    5.250	    6.531	    5.092
 1980	     1	    17	    7.890	     20.862	     29.233	     85.632	      1.069	     21.893	    3.602	    4.574	    5.698	    4.362
 1980	     1	    18	    4.033	     21.362	     28.727	     82.621	      1.415	     20.587	    4.016	    5.386	    6.593	    5.149
 1980	     1	    19	    6.186	     21.116	     27.646	     83.200	      0.993	     16.997	    3.619	    5.072	    6.221	    4.823
 1980	     1	    20	   10.306	     20.612	     27.977	     85.348	      0.310	     19.206	    3.727	    4.202	    5.180	    3.929
 1980	     1	    21	    7.187	     20.865	     29.848	     85.452	      1.443	     23.653	    4.100	    4.623	    5.795	    4.451
 1980	     1	    22	    2.521	     21.987	     29.527	     80.656	      2.468	     21.320	    4.224	    5.856	    7.111	    5.599
 1980	     1	    23	    2.917	     22.216	     28.245	     79.439	      2.452	     17.061	    3.896	    5.353	    6.487	    5.099
 1980	     1	    24	    8.614	     21.023	     27.394	     81.061	      1.027	     16.143	    3.584	    4.361	    5.285	    4.089
 1980	     1	    25	   16.244	     21.003	     28.885	     83.218	      1.684	     19.554	    4.118	    4.017	    4.949	    3.745
 1980	     1	    26	    6.587	     21.809	     28.724	     82.062	      1.959	     19.177	    3.783	    4.921	    5.924	    4.575
 1980	     1	    27	    6.363	     21.546	     28.546	     81.469	      1.551	     18.968	    3.883	    4.817	    5.852	    4.546
 1980	     1	    28	   10.183	     21.405	     26.985	     82.433	      1.262	     14.056	    4.436	    4.788	    5.816	    4.543
 1980	     1	    29	   18.671	     21.389	     28.736	     85.701	      1.684	     19.172	    3.988	    3.559	    4.361	    3.239
 1980	     1	    30	    5.719	     21.539	     26.421	     81.116	      1.481	     12.893	    4.584	    4.812	    5.825	    4.500
 1980	     1	    31	   16.279	     20.969	     27.049	     87.029	      0.816	     14.368	    5.956	    3.293	    4.038	    2.964
 1980	     2	     1	   14.894	     21.053	     28.335	     88.370	      1.054	     18.215	    3.870	    3.609	    4.433	    3.293
 1980	     2	     2	    7.159	     21.392	     29.646	     85.930	      1.397	     23.019	    3.607	    4.527	    5.525	    4.228
 1980	     2	     3	    2.009	     22.379	     29.614	     82.722	      1.911	     21.151	    4.116	    5.683	    6.950	    5.490
 1980	     2	     4	    3.724	     22.127	     28.872	     80.138	      2.151	     19.349	    4.002	    5.287	    6.455	    5.089
 1980	     2	     5	    8.658	     21.429	     28.167	     82.479	      1.512	     17.769	    3.846	    4.878	    5.918	    4.620
 1980	     2	     6	   14.137	     21.481	     27.340	     80.435	      1.397	     14.592	    3.874	    4.484	    5.445	    4.187
 1980	     2	     7	   14.138	     21.082	     26.566	     87.982	      0.805	     12.686	    3.412	    3.694	    4.512	    3.362
 1980	     2	     8	   25.349	     21.022	     29.148	     88.305	      2.194	     20.841	    3.112	    3.196	    3.940	    2.842
 1980	     2	     9	    3.326	     22.052	     29.569	     80.073	      2.155	     21.267	    3.743	    5.239	    6.284	    4.878
 1980	     2	    10	    5.303	     21.522	     27.277	     78.807	      0.973	     14.974	    3.949	    5.343	    6.474	    5.105
 1980	     2	    11	   21.156	     21.331	     28.578	     84.299	      2.169	     17.745	    4.067	    3.795	    4.662	    3.528
 1980	     2	    12	    6.168	     21.956	     26.377	     82.606	      1.674	     11.096	    3.918	    4.541	    5.408	    4.132
 1980	     2	    13	   22.307	     21.552	     27.960	     88.566	      1.553	     16.098	    2.962	    2.917	    3.551	    2.581
 1980	     2	    14	    7.427	     21.552	     28.264	     85.687	      1.385	     16.531	    3.575	    4.071	    4.931	    3.729
 1980	     2	    15	    9.714	     21.421	     26.734	     86.066	      1.086	     13.659	    3.576	    4.178	    5.060	    3.843
 1980	     2	    16	   16.651	     20.702	     27.137	     88.430	      1.053	     16.263	    3.916	    3.426	    4.231	    3.111
 1980	     2	    17	   10.554	     20.492	     27.983	     87.095	      0.857	     18.991	    3.517	    4.019	    4.945	    3.719
 1980	     2	    18	    5.874	     21.015	     27.791	     84.136	      1.270	     17.784	    3.866	    4.644	    5.716	    4.381
