CABra ID  	 63
ANA ID    	 23600000
Longitude 	 -60.466   	 dd
Latitude  	 0.515     	 dd
Area      	 5637.9171 	 km²
Elevation 	 131.1037  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   12.147	     20.793	     26.267	     87.685	      0.679	     11.917	    2.442	    3.090	    3.806	    2.792
 1980	     1	     2	   13.546	     20.504	     27.270	     88.435	      0.427	     16.816	    2.534	    3.048	    3.750	    2.714
 1980	     1	     3	    8.683	     20.541	     27.778	     85.694	      0.429	     17.088	    3.354	    4.094	    5.100	    3.854
 1980	     1	     4	   10.661	     20.725	     27.194	     85.656	      1.024	     16.565	    3.370	    4.184	    5.192	    3.938
 1980	     1	     5	   15.762	     20.744	     28.302	     84.619	      1.168	     19.655	    3.353	    4.096	    5.046	    3.811
 1980	     1	     6	    5.161	     20.835	     28.730	     81.135	      1.073	     17.956	    3.796	    4.832	    5.926	    4.582
 1980	     1	     7	   10.759	     20.966	     28.255	     81.493	      0.619	     17.452	    3.522	    4.526	    5.467	    4.204
 1980	     1	     8	   10.412	     21.154	     27.484	     81.982	      0.714	     15.235	    3.441	    4.316	    5.324	    4.083
 1980	     1	     9	   10.661	     21.239	     25.765	     84.666	      0.606	     10.727	    3.080	    3.809	    4.693	    3.536
 1980	     1	    10	   17.417	     20.719	     24.904	     87.390	      0.747	      9.804	    2.161	    2.761	    3.429	    2.440
 1980	     1	    11	   20.522	     20.682	     24.950	     91.218	      0.784	      9.706	    2.148	    2.544	    3.161	    2.195
 1980	     1	    12	   18.805	     20.626	     24.241	     89.694	      1.169	      7.188	    2.089	    2.531	    3.131	    2.168
 1980	     1	    13	   28.337	     20.739	     24.965	     92.060	      1.329	      8.951	    1.746	    2.022	    2.452	    1.600
 1980	     1	    14	   20.610	     20.689	     24.704	     89.583	      1.230	      8.507	    2.035	    2.419	    2.929	    2.003
 1980	     1	    15	   19.214	     20.628	     25.462	     92.034	      1.128	     10.448	    1.889	    2.306	    2.807	    1.902
 1980	     1	    16	   14.288	     20.970	     27.153	     90.738	      0.707	     14.296	    2.281	    2.752	    3.350	    2.376
 1980	     1	    17	   12.360	     20.460	     27.741	     84.313	      0.381	     16.331	    2.942	    3.595	    4.434	    3.315
 1980	     1	    18	   11.759	     19.683	     29.988	     84.581	      0.743	     24.841	    3.192	    4.017	    4.985	    3.769
 1980	     1	    19	    3.512	     20.696	     29.440	     80.019	      0.489	     22.653	    4.697	    6.037	    7.394	    5.834
 1980	     1	    20	    8.743	     20.867	     29.855	     81.908	      0.467	     22.885	    4.342	    5.482	    6.805	    5.348
 1980	     1	    21	    6.034	     21.106	     30.356	     80.228	      0.777	     24.159	    4.493	    5.556	    6.892	    5.441
 1980	     1	    22	    2.936	     21.538	     29.716	     77.081	      0.707	     21.729	    4.622	    5.918	    7.282	    5.793
 1980	     1	    23	    4.015	     21.085	     29.360	     78.750	      0.572	     21.236	    4.227	    5.336	    6.591	    5.199
 1980	     1	    24	    4.616	     21.236	     28.876	     81.696	      0.533	     19.162	    4.132	    5.189	    6.419	    5.035
 1980	     1	    25	   10.193	     21.161	     29.285	     81.257	      0.416	     20.730	    3.766	    4.705	    5.825	    4.523
 1980	     1	    26	    8.493	     21.423	     29.686	     81.966	      0.564	     21.122	    4.076	    5.051	    6.277	    4.916
 1980	     1	    27	    6.109	     21.327	     25.871	     79.629	      0.692	     10.551	    4.136	    5.181	    6.412	    5.047
 1980	     1	    28	   21.521	     20.951	     26.999	     89.850	      0.746	     14.500	    2.183	    2.746	    3.397	    2.418
 1980	     1	    29	   11.518	     21.253	     26.573	     87.083	      0.704	     11.916	    3.003	    3.630	    4.476	    3.336
 1980	     1	    30	   15.020	     21.213	     26.841	     87.522	      0.839	     12.880	    2.486	    3.061	    3.765	    2.744
 1980	     1	    31	   13.995	     21.294	     26.667	     86.093	      1.014	     12.124	    2.704	    3.284	    4.032	    2.969
 1980	     2	     1	   15.320	     21.286	     26.065	     87.606	      0.916	     10.633	    2.594	    3.136	    3.827	    2.798
 1980	     2	     2	   13.118	     21.298	     27.899	     87.355	      0.762	     15.329	    2.275	    2.772	    3.411	    2.440
 1980	     2	     3	    8.841	     21.317	     27.015	     85.206	      1.144	     12.793	    3.123	    3.852	    4.733	    3.586
 1980	     2	     4	   14.975	     21.396	     26.261	     87.544	      1.222	     10.622	    2.774	    3.309	    4.012	    2.958
 1980	     2	     5	   16.252	     21.198	     27.146	     87.907	      1.248	     13.290	    2.405	    2.822	    3.409	    2.442
 1980	     2	     6	   12.619	     21.220	     26.689	     86.012	      0.866	     11.826	    2.772	    3.450	    4.161	    3.091
 1980	     2	     7	   15.776	     21.328	     25.848	     88.686	      0.821	      9.769	    2.494	    3.066	    3.744	    2.725
 1980	     2	     8	   17.811	     21.142	     25.955	     89.916	      0.716	     10.807	    2.164	    2.589	    3.171	    2.234
 1980	     2	     9	   17.215	     21.038	     26.406	     89.391	      0.731	     11.267	    2.422	    2.800	    3.453	    2.464
 1980	     2	    10	   25.641	     20.862	     28.183	     88.652	      1.114	     17.543	    2.334	    2.919	    3.578	    2.574
 1980	     2	    11	    6.167	     20.816	     27.306	     82.851	      0.966	     14.439	    3.650	    4.386	    5.340	    4.085
 1980	     2	    12	   14.364	     21.014	     26.378	     85.499	      0.568	     11.341	    3.017	    3.672	    4.460	    3.333
 1980	     2	    13	   19.794	     21.032	     24.042	     87.813	      0.657	      6.145	    2.456	    2.921	    3.602	    2.604
 1980	     2	    14	   26.899	     20.688	     23.357	     92.582	      1.487	      5.055	    1.589	    1.753	    2.172	    1.369
 1980	     2	    15	   40.193	     20.169	     23.092	     90.095	      1.369	      5.697	    1.373	    1.524	    1.876	    1.111
 1980	     2	    16	   34.403	     19.990	     25.391	     90.862	      0.758	     10.652	    1.609	    1.664	    2.057	    1.264
 1980	     2	    17	   16.994	     20.479	     24.546	     86.597	      1.111	      7.909	    2.364	    2.779	    3.393	    2.405
 1980	     2	    18	   23.964	     20.460	     24.499	     93.362	      1.414	      8.278	    1.786	    2.188	    2.638	    1.757
 1980	     2	    19	   18.250	     20.261	     27.338	     92.436	      1.046	     16.575	    2.001	    2.272	    2.737	    1.834
 1980	     2	    20	    4.696	     20.273	     27.756	     85.397	      0.710	     16.351	    3.343	    4.121	    5.027	    3.796
 1980	     2	    21	   10.366	     20.791	     26.114	     86.944	      1.040	     11.416	    3.332	    4.068	    4.979	    3.761
 1980	     2	    22	   21.662	     20.529	     27.436	     86.612	      0.802	     16.085	    2.510	    2.978	    3.611	    2.596
 1980	     2	    23	    9.289	     20.023	     28.636	     83.787	      0.422	     20.771	    3.311	    4.003	    4.911	    3.704
 1980	     2	    24	    4.494	     20.361	     28.591	     80.523	      0.562	     20.382	    4.084	    5.003	    6.212	    4.820
 1980	     2	    25	    5.341	     20.336	     27.458	     79.549	      0.555	     17.061	    4.022	    4.939	    6.114	    4.740
 1980	     2	    26	    7.244	     20.678	     27.603	     83.644	      0.777	     15.838	    3.362	    4.176	    5.166	    3.924
 1980	     2	    27	    9.471	     20.524	     27.170	     82.952	      0.527	     14.459	    3.306	    3.956	    4.841	    3.659
 1980	     2	    28	   12.970	     20.563	     27.927	     85.224	      0.920	     18.329	    3.014	    3.606	    4.448	    3.317
 1980	     2	    29	   10.759	     19.880	     28.555	     82.039	      1.129	     21.444	    3.689	    4.509	    5.537	    4.246
 1980	     3	     1	    6.001	     19.978	     28.455	     79.859	      1.020	     21.067	    4.108	    5.232	    6.384	    4.956
 1980	     3	     2	    4.712	     20.334	     28.628	     78.964	      1.269	     19.626	    4.022	    5.128	    6.281	    4.871
 1980	     3	     3	    1.807	     20.563	     28.050	     78.080	      0.907	     18.120	    3.707	    4.888	    5.900	    4.565
