CABra ID  	 26
ANA ID    	 15580000
Longitude 	 -65.202   	 dd
Latitude  	 -4.291    	 dd
Area      	 13944.1096	 km²
Elevation 	 84.4338   	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    1.219	     20.775	     30.435	     71.275	      0.598	     22.930	    4.710	    5.771	    6.984	    5.510
 1980	     1	     2	    2.173	     22.460	     29.824	     77.019	      1.064	     18.800	    4.652	    5.595	    6.874	    5.479
 1980	     1	     3	    8.024	     22.642	     30.816	     83.879	      1.108	     21.389	    4.037	    4.730	    5.751	    4.550
 1980	     1	     4	    3.219	     22.340	     28.999	     79.653	      0.967	     16.406	    5.164	    5.371	    6.528	    5.249
 1980	     1	     5	   19.910	     22.695	     29.962	     85.816	      1.284	     18.385	    4.295	    4.150	    5.051	    3.928
 1980	     1	     6	    5.200	     22.494	     30.088	     82.562	      1.418	     20.489	    4.000	    4.680	    5.647	    4.473
 1980	     1	     7	    4.190	     22.167	     29.230	     80.428	      0.869	     17.798	    5.285	    5.146	    6.240	    4.976
 1980	     1	     8	    8.767	     22.456	     29.667	     84.445	      0.683	     17.991	    4.696	    4.445	    5.443	    4.264
 1980	     1	     9	    8.651	     22.423	     28.778	     83.414	      1.004	     15.916	    4.802	    4.491	    5.523	    4.353
 1980	     1	    10	   13.261	     22.103	     26.524	     85.668	      0.945	     10.069	    4.359	    4.038	    4.918	    3.818
 1980	     1	    11	   22.342	     22.225	     28.607	     91.480	      0.911	     14.178	    5.117	    2.657	    3.248	    2.344
 1980	     1	    12	   11.019	     21.857	     29.663	     85.599	      0.631	     18.082	    4.473	    3.654	    4.420	    3.384
 1980	     1	    13	   11.068	     21.993	     30.392	     81.289	      0.799	     20.700	    4.426	    4.517	    5.527	    4.339
 1980	     1	    14	    3.729	     21.937	     30.099	     80.756	      1.107	     19.935	    4.732	    5.147	    6.293	    5.019
 1980	     1	    15	    5.307	     22.207	     28.752	     81.036	      0.713	     16.337	    4.725	    5.018	    6.063	    4.810
 1980	     1	    16	    8.524	     22.107	     27.486	     85.141	      1.054	     13.527	    4.097	    4.080	    5.021	    3.894
 1980	     1	    17	   12.254	     22.065	     29.224	     88.643	      0.951	     16.923	    3.861	    3.443	    4.209	    3.174
