CABra ID  	 51
ANA ID    	 19100000
Longitude 	 -62.62    	 dd
Latitude  	 0.884     	 dd
Area      	 17952.379 	 km²
Elevation 	 204.6695  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    2.525	     21.611	     28.874	     82.596	      1.675	     14.029	    5.325	    3.689	    4.344	    3.325
 1980	     1	     2	    5.760	     21.574	     27.836	     83.136	      1.770	     14.421	    4.178	    3.789	    4.337	    3.326
 1980	     1	     3	   12.093	     21.587	     27.753	     85.779	      1.809	     13.492	    3.834	    3.739	    4.423	    3.377
 1980	     1	     4	    3.332	     21.458	     28.640	     84.221	      2.059	     16.011	    4.384	    3.551	    4.165	    3.154
 1980	     1	     5	    2.844	     21.151	     27.966	     80.362	      1.864	     14.888	    4.070	    4.204	    4.876	    3.778
 1980	     1	     6	    6.131	     21.153	     26.593	     84.758	      1.922	     13.097	    8.097	    3.891	    4.543	    3.473
 1980	     1	     7	    8.662	     21.271	     27.509	     85.978	      1.582	     13.030	    4.788	    3.364	    4.027	    3.006
 1980	     1	     8	   16.288	     21.295	     27.485	     83.767	      1.723	     14.651	    4.765	    3.432	    4.029	    3.028
 1980	     1	     9	    8.585	     20.909	     26.781	     85.091	      1.939	     13.764	    4.170	    3.753	    4.473	    3.406
 1980	     1	    10	    3.749	     21.123	     27.785	     86.409	      1.875	     13.239	    3.431	    3.536	    4.210	    3.162
 1980	     1	    11	    0.201	     21.850	     27.959	     76.895	      1.850	     14.195	    3.741	    3.564	    4.090	    3.081
 1980	     1	    12	    1.123	     21.371	     28.605	     73.551	      1.919	     13.117	    5.064	    3.701	    4.374	    3.343
 1980	     1	    13	    2.804	     21.066	     28.730	     77.734	      2.116	     16.496	    4.047	    3.645	    4.076	    3.091
 1980	     1	    14	    2.803	     20.941	     29.135	     77.560	      1.785	     16.754	    9.386	    4.355	    5.005	    3.881
 1980	     1	    15	    2.036	     21.370	     28.926	     78.543	      1.526	     15.243	    5.648	    4.421	    5.082	    3.952
 1980	     1	    16	    1.776	     21.574	     30.076	     79.628	      1.314	     17.220	    4.578	    4.025	    4.671	    3.606
 1980	     1	    17	    1.812	     22.090	     30.457	     79.906	      1.400	     18.123	    3.473	    4.501	    5.256	    4.137
 1980	     1	    18	    4.612	     21.881	     28.243	     76.598	      1.279	     13.533	    3.843	    4.719	    5.537	    4.398
 1980	     1	    19	   10.041	     21.069	     29.194	     82.874	      0.898	     15.539	    4.661	    3.536	    4.197	    3.194
 1980	     1	    20	    6.513	     21.466	     28.703	     81.626	      1.113	     14.337	    4.777	    4.000	    4.753	    3.675
 1980	     1	    21	   10.868	     21.446	     28.214	     85.144	      1.696	     14.877	    6.776	    3.740	    4.421	    3.387
 1980	     1	    22	    7.541	     21.917	     26.341	     84.275	      1.701	      8.952	    4.865	    3.884	    4.558	    3.493
 1980	     1	    23	    5.725	     21.984	     28.493	     89.529	      2.194	     14.152	    2.757	    2.485	    2.918	    2.068
 1980	     1	    24	    5.400	     22.234	     27.650	     83.841	      1.928	     14.282	    4.574	    3.803	    4.378	    3.354
 1980	     1	    25	    5.283	     22.065	     28.723	     86.199	      2.022	     14.522	    3.530	    3.644	    4.401	    3.361
 1980	     1	    26	    8.613	     21.610	     30.019	     81.104	      1.912	     18.078	    4.347	    3.881	    4.488	    3.456
 1980	     1	    27	    4.371	     21.955	     29.562	     78.280	      2.148	     17.433	    4.797	    4.786	    5.500	    4.343
 1980	     1	    28	    5.287	     21.665	     28.655	     77.661	      2.050	     14.237	    7.112	    4.596	    5.318	    4.184
 1980	     1	    29	    6.546	     21.597	     29.326	     80.867	      2.042	     18.755	    6.178	    3.862	    4.400	    3.371
 1980	     1	    30	    1.547	     22.047	     26.653	     78.797	      1.592	      9.558	    5.803	    4.820	    5.671	    4.471
 1980	     1	    31	    4.515	     21.726	     28.582	     86.707	      1.597	     15.267	    4.361	    2.616	    3.095	    2.229
 1980	     2	     1	    5.389	     21.612	     26.540	     82.972	      1.375	     11.058	    4.636	    3.972	    4.685	    3.612
 1980	     2	     2	   12.660	     21.612	     28.715	     90.290	      1.601	     12.838	    6.990	    2.902	    3.490	    2.550
 1980	     2	     3	    7.166	     21.487	     28.199	     83.823	      1.689	     12.842	    3.542	    3.527	    4.011	    3.037
 1980	     2	     4	    5.150	     21.682	     30.240	     85.253	      2.006	     19.700	    2.785	    3.474	    3.999	    3.012
 1980	     2	     5	    0.618	     21.681	     29.888	     74.342	      2.131	     16.753	    4.342	    5.146	    5.969	    4.750
 1980	     2	     6	    0.395	     21.676	     29.163	     72.650	      2.185	     17.081	    3.817	    4.549	    5.129	    4.021
 1980	     2	     7	    0.436	     21.445	     29.482	     74.446	      2.243	     18.280	    3.551	    4.497	    5.204	    4.067
 1980	     2	     8	    0.339	     22.097	     26.077	     72.488	      1.888	     11.055	    4.225	    4.807	    5.540	    4.356
 1980	     2	     9	    2.922	     21.956	     26.857	     81.378	      1.738	     12.083	    4.805	    2.848	    3.505	    2.568
 1980	     2	    10	    9.403	     21.439	     28.041	     81.670	      2.170	     16.113	    4.413	    3.135	    3.782	    2.809
 1980	     2	    11	    5.395	     21.551	     29.272	     82.593	      2.197	     18.184	    5.485	    4.145	    4.900	    3.774
 1980	     2	    12	    4.025	     21.784	     29.107	     79.697	      2.215	     18.511	    5.006	    4.734	    5.511	    4.327
 1980	     2	    13	    2.436	     21.732	     28.075	     77.426	      2.190	     14.075	    3.691	    4.743	    5.604	    4.407
 1980	     2	    14	    4.444	     21.252	     27.233	     77.446	      2.229	     14.177	    3.872	    3.754	    4.350	    3.314
 1980	     2	    15	    2.786	     20.953	     27.785	     80.450	      2.131	     14.866	    5.318	    3.690	    4.352	    3.290
 1980	     2	    16	    1.008	     21.359	     29.422	     79.154	      2.153	     18.203	    4.711	    3.921	    4.542	    3.455
 1980	     2	    17	    2.386	     21.484	     29.465	     77.643	      2.280	     18.019	    3.697	    4.777	    5.516	    4.330
 1980	     2	    18	    0.284	     21.105	     29.962	     71.453	      2.346	     19.350	    3.328	    4.756	    5.469	    4.293
 1980	     2	    19	    0.373	     21.639	     30.385	     70.045	      2.161	     18.499	    3.620	    5.147	    5.846	    4.619
 1980	     2	    20	    0.202	     21.715	     31.362	     68.989	      2.339	     22.708	    3.648	    4.981	    5.640	    4.467
 1980	     2	    21	    0.000	     20.703	     32.251	     63.537	      2.272	     25.544	    4.361	    5.989	    6.867	    5.546
 1980	     2	    22	    0.000	     22.365	     30.657	     58.811	      2.012	     19.504	    5.135	    6.787	    7.668	    6.230
 1980	     2	    23	    0.375	     21.634	     31.602	     68.098	      1.571	     18.611	    4.550	    5.125	    5.958	    4.765
 1980	     2	    24	    0.036	     21.622	     30.780	     62.107	      2.088	     19.680	    3.315	    5.051	    5.702	    4.549
 1980	     2	    25	    0.021	     21.665	     29.220	     64.602	      2.207	     15.969	    3.478	    5.262	    5.985	    4.771
