CABra ID  	 78
ANA ID    	 25950000
Longitude 	 -67.157   	 dd
Latitude  	 -10.335   	 dd
Area      	 7920.8959 	 km²
Elevation 	 196.0662  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   18.363	     20.557	     27.013	     88.819	      0.853	     17.653	    2.341	    2.556	    3.142	    2.186
 1980	     1	     2	    4.735	     19.224	     27.922	     79.366	      0.486	     20.984	    3.370	    4.297	    5.338	    4.054
 1980	     1	     3	    2.057	     19.819	     29.389	     77.717	      0.603	     23.347	    3.708	    5.028	    6.234	    4.796
 1980	     1	     4	    1.268	     21.062	     29.889	     75.455	      1.053	     24.714	    4.299	    5.657	    6.967	    5.462
 1980	     1	     5	    3.314	     20.577	     27.883	     74.205	      1.268	     19.410	    4.739	    6.031	    7.422	    5.888
 1980	     1	     6	    8.270	     20.931	     28.366	     83.150	      1.127	     18.838	    3.910	    4.763	    5.841	    4.487
 1980	     1	     7	    6.408	     21.290	     27.250	     80.370	      0.532	     15.370	    3.876	    4.669	    5.712	    4.403
 1980	     1	     8	   13.081	     21.269	     28.533	     83.880	      0.692	     19.706	    3.041	    3.792	    4.731	    3.562
 1980	     1	     9	    6.134	     21.582	     27.450	     81.631	      0.977	     16.146	    3.837	    4.818	    5.975	    4.641
 1980	     1	    10	   16.239	     21.117	     26.387	     84.205	      1.129	     12.826	    3.533	    4.003	    4.959	    3.763
 1980	     1	    11	   12.203	     20.797	     24.697	     86.776	      1.003	      8.779	    2.872	    3.270	    4.008	    2.933
 1980	     1	    12	   15.964	     20.611	     27.084	     90.316	      0.735	     14.306	    2.129	    2.346	    2.884	    1.963
