CABra ID  	 62
ANA ID    	 23300000
Longitude 	 -61.122   	 dd
Latitude  	 1.82      	 dd
Area      	 116641.6079	 km²
Elevation 	 321.9874  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   12.609	     20.735	     26.203	     87.838	      0.690	     11.920	    2.370	    3.004	    3.702	    2.700
 1980	     1	     2	   13.586	     20.458	     27.312	     88.548	      0.421	     17.145	    2.535	    3.049	    3.750	    2.710
 1980	     1	     3	    8.040	     20.480	     27.769	     85.428	      0.422	     17.303	    3.427	    4.165	    5.191	    3.928
 1980	     1	     4	   10.799	     20.664	     27.257	     85.573	      1.040	     16.929	    3.416	    4.229	    5.251	    3.985
 1980	     1	     5	   16.012	     20.701	     28.301	     84.255	      1.177	     19.868	    3.438	    4.179	    5.148	    3.895
 1980	     1	     6	    5.270	     20.789	     28.747	     80.899	      1.073	     18.273	    3.849	    4.878	    5.986	    4.629
 1980	     1	     7	   10.716	     20.963	     28.202	     81.254	      0.624	     17.427	    3.597	    4.594	    5.556	    4.277
 1980	     1	     8	   10.553	     21.129	     27.450	     81.790	      0.722	     15.256	    3.433	    4.310	    5.318	    4.075
 1980	     1	     9	   10.681	     21.210	     25.802	     84.583	      0.606	     10.960	    3.082	    3.814	    4.699	    3.539
 1980	     1	    10	   17.042	     20.686	     24.825	     87.093	      0.779	      9.781	    2.211	    2.811	    3.493	    2.493
 1980	     1	    11	   20.770	     20.642	     24.879	     91.317	      0.801	      9.680	    2.146	    2.540	    3.154	    2.186
 1980	     1	    12	   18.922	     20.578	     24.224	     89.663	      1.182	      7.249	    2.080	    2.525	    3.124	    2.159
 1980	     1	    13	   28.307	     20.697	     24.971	     92.006	      1.348	      9.072	    1.763	    2.037	    2.469	    1.613
 1980	     1	    14	   19.737	     20.670	     24.557	     89.538	      1.244	      8.198	    2.063	    2.448	    2.962	    2.029
 1980	     1	    15	   19.833	     20.589	     25.284	     92.347	      1.146	     10.040	    1.826	    2.235	    2.722	    1.826
 1980	     1	    16	   14.802	     20.930	     27.052	     91.074	      0.710	     14.213	    2.194	    2.660	    3.236	    2.274
 1980	     1	    17	   12.217	     20.416	     27.762	     84.361	      0.374	     16.508	    2.922	    3.573	    4.410	    3.291
 1980	     1	    18	   11.778	     19.635	     29.996	     84.470	      0.732	     25.011	    3.231	    4.056	    5.035	    3.810
 1980	     1	    19	    3.427	     20.684	     29.467	     79.976	      0.483	     22.825	    4.730	    6.073	    7.442	    5.872
 1980	     1	    20	    8.675	     20.793	     29.865	     81.688	      0.465	     23.058	    4.370	    5.521	    6.855	    5.389
 1980	     1	    21	    6.125	     21.072	     30.345	     80.114	      0.767	     24.268	    4.522	    5.595	    6.940	    5.479
 1980	     1	    22	    2.918	     21.498	     29.772	     76.873	      0.680	     22.107	    4.648	    5.940	    7.314	    5.816
 1980	     1	    23	    3.699	     21.053	     29.341	     78.493	      0.545	     21.384	    4.304	    5.418	    6.699	    5.290
 1980	     1	    24	    4.672	     21.184	     28.874	     81.520	      0.504	     19.302	    4.161	    5.216	    6.461	    5.067
 1980	     1	    25	   10.430	     21.137	     29.215	     81.195	      0.404	     20.605	    3.804	    4.733	    5.864	    4.554
 1980	     1	    26	    8.846	     21.389	     29.735	     82.060	      0.545	     21.351	    4.062	    5.019	    6.241	    4.881
 1980	     1	    27	    6.034	     21.295	     25.813	     79.409	      0.697	     10.518	    4.177	    5.232	    6.479	    5.102
 1980	     1	    28	   21.793	     20.905	     27.023	     89.837	      0.759	     14.794	    2.174	    2.739	    3.389	    2.408
 1980	     1	    29	   11.037	     21.236	     26.497	     86.964	      0.713	     11.731	    3.064	    3.696	    4.558	    3.403
