CABra ID  	 74
ANA ID    	 24950000
Longitude 	 -64.43    	 dd
Latitude  	 -12.425   	 dd
Area      	 224269.9352	 km²
Elevation 	 252.2435  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   18.902	     20.480	     26.529	     92.786	      0.560	     19.713	    2.232	    2.353	    2.879	    1.942
 1980	     1	     2	    4.785	     18.154	     27.021	     79.514	      1.226	     20.113	    3.742	    4.687	    5.906	    4.492
 1980	     1	     3	    0.227	     18.281	     29.053	     71.426	      1.033	     24.128	    3.341	    4.912	    5.942	    4.481
 1980	     1	     4	    0.015	     20.254	     30.247	     68.300	      1.032	     26.892	    4.365	    5.901	    7.125	    5.517
 1980	     1	     5	    1.386	     19.725	     28.244	     66.262	      0.990	     22.950	    5.068	    6.562	    8.048	    6.379
 1980	     1	     6	    3.515	     20.096	     28.750	     80.348	      0.888	     20.069	    4.445	    5.531	    6.827	    5.280
 1980	     1	     7	    5.834	     20.829	     26.717	     77.949	      0.344	     16.573	    4.075	    4.970	    6.060	    4.665
 1980	     1	     8	    6.659	     20.830	     27.727	     82.732	      0.833	     19.123	    2.851	    4.026	    5.057	    3.797
 1980	     1	     9	    4.881	     20.750	     27.990	     81.724	      1.330	     19.044	    3.530	    4.666	    5.793	    4.435
 1980	     1	    10	    8.700	     20.773	     25.389	     81.041	      1.233	     13.459	    3.906	    4.723	    5.776	    4.426
 1980	     1	    11	    8.426	     20.242	     25.004	     89.069	      0.898	     12.536	    2.828	    3.331	    4.171	    3.029
 1980	     1	    12	   13.448	     19.908	     27.375	     88.636	      0.794	     17.859	    2.889	    3.132	    3.904	    2.791
 1980	     1	    13	    3.431	     19.794	     27.924	     84.348	      0.401	     20.828	    3.728	    4.391	    5.400	    4.077
 1980	     1	    14	    4.040	     20.984	     26.400	     81.085	      0.551	     13.077	    4.086	    4.996	    6.230	    4.779
 1980	     1	    15	   11.338	     20.741	     24.107	     86.950	      1.455	      9.664	    3.189	    3.294	    4.089	    2.985
 1980	     1	    16	   15.974	     20.419	     24.000	     91.824	      1.915	      7.696	    2.400	    2.482	    3.125	    2.143
 1980	     1	    17	    9.686	     20.472	     25.398	     93.054	      1.306	     10.650	    2.111	    2.139	    2.590	    1.692
 1980	     1	    18	    2.202	     19.928	     28.843	     83.690	      0.212	     22.060	    2.344	    2.814	    3.408	    2.397
 1980	     1	    19	    3.611	     19.566	     30.833	     76.537	      0.221	     25.609	    4.255	    5.284	    6.613	    5.127
 1980	     1	    20	    0.560	     20.416	     29.810	     73.856	      0.308	     24.480	    4.825	    6.156	    7.676	    6.066
 1980	     1	    21	    4.011	     21.334	     30.243	     76.680	      0.399	     24.140	    4.728	    5.888	    7.352	    5.788
 1980	     1	    22	    6.522	     21.497	     28.802	     77.969	      0.816	     22.119	    4.585	    5.870	    7.316	    5.799
 1980	     1	    23	    8.795	     21.239	     29.002	     80.812	      1.169	     21.356	    4.344	    5.366	    6.689	    5.232
 1980	     1	    24	    6.322	     21.088	     28.282	     79.641	      1.071	     19.939	    4.014	    5.267	    6.471	    5.047
 1980	     1	    25	    1.760	     21.285	     30.495	     81.308	      0.786	     26.541	    3.834	    4.892	    6.043	    4.665
 1980	     1	    26	    0.712	     21.195	     30.243	     73.667	      0.504	     24.345	    5.035	    6.457	    8.006	    6.386
 1980	     1	    27	    0.395	     20.645	     29.348	     74.785	      0.664	     20.992	    4.611	    5.915	    7.364	    5.835
 1980	     1	    28	    2.806	     21.008	     28.714	     77.955	      1.014	     20.734	    4.356	    5.167	    6.358	    4.949
 1980	     1	    29	    4.594	     21.515	     25.407	     82.823	      0.710	     10.836	    4.132	    5.098	    6.277	    4.872
 1980	     1	    30	   14.282	     21.279	     28.012	     90.120	      1.053	     16.828	    2.350	    2.770	    3.470	    2.464
 1980	     1	    31	    4.129	     21.011	     25.187	     82.476	      1.226	     10.834	    3.340	    4.226	    5.171	    3.935
 1980	     2	     1	   13.989	     21.186	     26.826	     91.287	      1.532	     12.863	    2.512	    2.785	    3.456	    2.439
 1980	     2	     2	    9.942	     21.261	     27.314	     85.963	      1.177	     15.444	    2.838	    3.356	    4.042	    2.963
 1980	     2	     3	    7.202	     20.671	     28.920	     86.891	      0.136	     20.551	    3.492	    3.888	    4.767	    3.580
 1980	     2	     4	    2.928	     21.150	     27.661	     83.152	      0.519	     19.552	    4.031	    4.958	    6.217	    4.819
 1980	     2	     5	   17.216	     20.999	     29.139	     86.950	      0.996	     21.272	    4.045	    4.721	    5.915	    4.543
 1980	     2	     6	    7.619	     21.399	     28.957	     82.407	      0.418	     16.356	    4.364	    5.246	    6.440	    5.021
 1980	     2	     7	    4.544	     21.179	     28.660	     82.914	      0.702	     17.585	    3.428	    4.103	    5.065	    3.872
 1980	     2	     8	    8.776	     21.397	     27.561	     81.604	      0.959	     14.730	    3.587	    4.395	    5.397	    4.141
 1980	     2	     9	    6.048	     21.434	     27.856	     83.725	      0.749	     16.214	    3.275	    3.742	    4.576	    3.429
 1980	     2	    10	   11.750	     21.126	     28.219	     83.418	      0.797	     18.417	    3.262	    4.049	    4.997	    3.791
 1980	     2	    11	    7.952	     21.406	     25.911	     83.203	      1.663	     11.861	    3.997	    4.543	    5.612	    4.308
 1980	     2	    12	   12.229	     20.775	     24.277	     86.636	      0.662	      6.246	    2.692	    3.050	    3.752	    2.708
 1980	     2	    13	   22.201	     20.529	     22.673	     93.417	      1.518	      3.769	    1.475	    1.797	    2.208	    1.393
 1980	     2	    14	   46.786	     19.918	     21.441	     96.638	      2.812	      3.898	    1.328	    1.263	    1.541	    0.819
 1980	     2	    15	  103.479	     18.800	     21.364	     89.135	      2.496	      4.767	    1.639	    1.199	    1.571	    0.825
 1980	     2	    16	   50.226	     18.462	     23.161	     86.326	      1.802	      8.042	    1.571	    1.475	    1.791	    0.995
 1980	     2	    17	   26.778	     20.041	     25.570	     88.881	      2.081	     11.516	    1.705	    2.272	    2.647	    1.711
 1980	     2	    18	   15.793	     19.725	     27.013	     89.504	      1.331	     18.219	    2.953	    3.085	    3.625	    2.575
 1980	     2	    19	    8.925	     19.681	     27.712	     85.767	      0.932	     19.709	    3.914	    4.478	    5.468	    4.130
 1980	     2	    20	    2.312	     19.886	     29.561	     82.430	      0.291	     21.220	    4.349	    4.809	    5.897	    4.503
 1980	     2	    21	    4.493	     20.590	     26.644	     80.089	      0.722	     15.249	    4.469	    5.144	    6.389	    4.969
 1980	     2	    22	   12.392	     21.076	     27.888	     87.499	      0.624	     16.791	    3.228	    3.769	    4.671	    3.476
 1980	     2	    23	   11.430	     20.191	     24.952	     80.150	      0.496	     11.253	    3.622	    4.160	    5.142	    3.910
 1980	     2	    24	   11.110	     20.710	     28.518	     90.894	      0.563	     18.158	    2.301	    2.845	    3.545	    2.502
 1980	     2	    25	    1.109	     20.245	     27.535	     78.276	      1.218	     17.199	    3.687	    4.481	    5.526	    4.240
 1980	     2	    26	    7.681	     20.409	     26.847	     81.071	      0.602	     14.149	    3.692	    4.307	    5.218	    3.950
 1980	     2	    27	    8.931	     20.346	     26.334	     83.331	      0.773	     13.730	    2.870	    3.548	    4.370	    3.232
 1980	     2	    28	   16.571	     20.474	     28.464	     85.855	      0.634	     18.131	    3.289	    3.448	    4.241	    3.112
 1980	     2	    29	   10.406	     19.839	     29.081	     81.059	      0.808	     23.963	    3.752	    4.487	    5.508	    4.223
 1980	     3	     1	    2.103	     19.860	     29.463	     76.875	      1.102	     25.207	    4.617	    5.782	    7.124	    5.578
 1980	     3	     2	    2.315	     19.667	     29.655	     74.092	      1.063	     25.133	    4.923	    6.118	    7.488	    5.896
 1980	     3	     3	    2.891	     19.404	     28.061	     73.953	      0.947	     20.592	    4.869	    6.123	    7.466	    5.878
 1980	     3	     4	   13.271	     19.636	     29.606	     83.313	      0.900	     25.031	    3.945	    5.023	    6.131	    4.712
 1980	     3	     5	    1.333	     19.712	     28.653	     74.592	      0.696	     22.310	    4.806	    6.068	    7.430	    5.848
 1980	     3	     6	   18.509	     20.644	     28.405	     78.539	      0.359	     18.750	    4.410	    5.378	    6.637	    5.159
 1980	     3	     7	    2.008	     19.586	     28.892	     78.236	      0.092	     22.089	    3.693	    4.558	    5.677	    4.370
 1980	     3	     8	    0.585	     19.738	     29.662	     78.944	      0.218	     23.747	    4.169	    5.238	    6.577	    5.113
 1980	     3	     9	    0.698	     20.093	     30.354	     77.209	      0.468	     24.634	    4.290	    5.664	    7.075	    5.558
 1980	     3	    10	    1.486	     20.091	     31.138	     74.442	      0.270	     25.283	    4.325	    5.959	    7.370	    5.838
 1980	     3	    11	    0.038	     19.081	     31.268	     70.904	      0.225	     25.762	    4.623	    6.099	    7.587	    6.045
 1980	     3	    12	    0.002	     20.831	     30.099	     69.714	      0.801	     23.429	    4.267	    6.177	    7.679	    6.098
 1980	     3	    13	    0.545	     21.803	     29.099	     72.009	      0.575	     21.677	    4.075	    5.746	    7.049	    5.584
 1980	     3	    14	    4.178	     21.173	     28.056	     76.876	      0.572	     16.277	    4.108	    5.252	    6.554	    5.165
 1980	     3	    15	    8.415	     21.569	     28.948	     81.553	      0.695	     17.405	    3.225	    4.040	    4.989	    3.803
 1980	     3	    16	   11.420	     20.772	     29.820	     77.667	      0.762	     22.491	    3.589	    4.349	    5.338	    4.128
 1980	     3	    17	    1.022	     21.537	     29.464	     75.076	      1.084	     21.030	    4.397	    5.509	    6.766	    5.340
 1980	     3	    18	    2.301	     21.214	     30.484	     76.702	      1.181	     22.042	    3.862	    5.201	    6.370	    5.016
 1980	     3	    19	    0.058	     21.431	     30.082	     69.052	      1.066	     22.646	    3.985	    5.548	    6.680	    5.299
 1980	     3	    20	    0.211	     19.994	     30.347	     64.598	      0.805	     23.513	    3.851	    5.604	    6.844	    5.434
 1980	     3	    21	    0.154	     19.453	     30.922	     67.821	      0.755	     23.593	    3.964	    5.790	    7.036	    5.567
 1980	     3	    22	    0.045	     19.714	     31.847	     66.602	      0.972	     25.408	    3.997	    5.850	    7.056	    5.585
 1980	     3	    23	    0.000	     20.398	     31.654	     62.843	      1.042	     22.019	    4.330	    6.390	    7.621	    6.098
 1980	     3	    24	    0.000	     20.365	     30.504	     59.016	      1.040	     21.594	    3.625	    5.667	    6.676	    5.313
 1980	     3	    25	    0.006	     19.482	     30.658	     60.233	      0.893	     20.580	    3.418	    5.456	    6.512	    5.143
 1980	     3	    26	    0.000	     19.127	     31.022	     62.505	      0.551	     21.379	    3.103	    5.241	    6.198	    4.860
 1980	     3	    27	    0.017	     19.587	     31.464	     64.907	      0.508	     20.940	    3.475	    5.319	    6.419	    5.049
 1980	     3	    28	    0.002	     20.884	     31.639	     65.141	      0.200	     21.676	    3.336	    5.240	    6.329	    4.998
 1980	     3	    29	    0.238	     20.400	     31.365	     64.507	      0.222	     21.503	    3.695	    5.299	    6.592	    5.261
 1980	     3	    30	    0.407	     21.444	     31.424	     67.633	      0.648	     21.737	    3.871	    5.249	    6.513	    5.175
 1980	     3	    31	    0.242	     21.612	     30.561	     66.443	      1.259	     19.534	    4.076	    5.441	    6.620	    5.297
 1980	     4	     1	    6.687	     21.296	     27.752	     74.019	      0.274	     12.859	    4.264	    5.037	    5.968	    4.725
 1980	     4	     2	   11.604	     20.120	     28.292	     80.175	      0.829	     18.057	    2.843	    3.241	    4.021	    2.998
 1980	     4	     3	    4.625	     20.429	     28.314	     81.402	      0.829	     17.348	    4.322	    4.467	    5.430	    4.177
 1980	     4	     4	    5.190	     20.460	     28.389	     79.690	      0.365	     17.996	    3.871	    4.315	    5.245	    4.031
 1980	     4	     5	    1.150	     20.511	     29.000	     80.411	      0.789	     19.466	    3.535	    4.369	    5.423	    4.184
 1980	     4	     6	    3.789	     20.348	     29.097	     78.536	      0.212	     19.623	    3.754	    4.796	    5.851	    4.564
 1980	     4	     7	    5.394	     20.846	     26.526	     78.885	      0.684	     11.817	    3.783	    4.722	    5.890	    4.597
 1980	     4	     8	    8.955	     20.392	     27.832	     85.895	      1.194	     17.487	    2.574	    3.024	    3.699	    2.699
 1980	     4	     9	    2.194	     20.584	     28.303	     84.034	      1.323	     18.549	    3.527	    4.345	    5.258	    4.036
 1980	     4	    10	    3.923	     21.071	     28.782	     81.291	      0.702	     15.803	    3.605	    4.618	    5.570	    4.317
 1980	     4	    11	    4.671	     20.070	     29.690	     80.856	      0.190	     21.073	    3.268	    3.986	    4.840	    3.721
 1980	     4	    12	    1.751	     20.142	     30.038	     80.287	      0.123	     20.260	    3.990	    5.044	    6.293	    4.954
