CABra ID  	 86
ANA ID    	 28850000
Longitude 	 -61.193   	 dd
Latitude  	 -11.686   	 dd
Area      	 10165.5562	 km²
Elevation 	 321.2723  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	   14.270	     21.480	     27.330	     87.574	      0.609	     14.677	    2.942	    3.324	    4.096	    3.063
 1980	     1	     2	    9.405	     20.941	     28.713	     84.514	      0.424	     19.051	    3.117	    3.654	    4.530	    3.417
 1980	     1	     3	    5.606	     21.267	     28.862	     81.604	      0.479	     18.438	    3.811	    4.634	    5.753	    4.474
 1980	     1	     4	    7.515	     21.658	     28.976	     83.137	      0.856	     19.346	    3.596	    4.532	    5.608	    4.360
 1980	     1	     5	    9.309	     21.406	     28.385	     81.981	      1.027	     17.368	    3.947	    4.776	    5.882	    4.604
 1980	     1	     6	    8.764	     21.622	     28.498	     84.958	      0.967	     16.310	    3.462	    4.323	    5.290	    4.081
 1980	     1	     7	   10.433	     21.708	     27.962	     84.477	      0.531	     14.955	    3.323	    4.111	    5.005	    3.846
 1980	     1	     8	   13.529	     21.921	     28.246	     85.615	      0.580	     16.268	    3.232	    3.732	    4.620	    3.514
 1980	     1	     9	   10.017	     21.954	     27.413	     85.489	      0.922	     14.056	    3.229	    4.039	    5.009	    3.854
 1980	     1	    10	   17.294	     21.557	     26.255	     86.679	      0.900	     11.012	    3.183	    3.546	    4.369	    3.293
 1980	     1	    11	   16.653	     21.324	     24.639	     89.318	      0.911	      7.185	    2.767	    2.852	    3.503	    2.532
 1980	     1	    12	   23.204	     21.290	     26.569	     92.593	      1.122	     11.886	    1.915	    1.984	    2.446	    1.614
 1980	     1	    13	   14.845	     21.316	     27.713	     88.072	      1.076	     14.313	    2.838	    3.072	    3.746	    2.736
 1980	     1	    14	    9.182	     21.637	     27.121	     84.017	      1.168	     12.345	    3.105	    3.662	    4.431	    3.336
 1980	     1	    15	   14.687	     21.603	     27.296	     87.841	      1.245	     13.435	    2.824	    3.210	    3.883	    2.870
 1980	     1	    16	   15.754	     21.599	     26.432	     87.806	      1.028	     10.647	    3.141	    3.456	    4.190	    3.137
 1980	     1	    17	   19.869	     21.592	     26.845	     88.995	      0.856	     12.191	    2.573	    2.795	    3.412	    2.465
 1980	     1	    18	   11.425	     21.087	     29.481	     87.756	      0.702	     20.626	    2.685	    3.121	    3.836	    2.825
 1980	     1	    19	    3.449	     21.464	     30.288	     81.491	      0.380	     22.911	    4.094	    5.058	    6.236	    4.912
 1980	     1	    20	    6.271	     21.796	     29.618	     80.446	      0.448	     20.275	    4.613	    5.555	    6.914	    5.511
 1980	     1	    21	    6.970	     22.292	     31.049	     81.752	      0.672	     23.551	    4.079	    4.964	    6.166	    4.867
 1980	     1	    22	    2.619	     22.711	     29.876	     78.278	      0.958	     19.603	    4.411	    5.798	    7.161	    5.771
 1980	     1	    23	    8.730	     21.948	     29.795	     81.193	      0.856	     20.313	    3.954	    4.891	    6.015	    4.769
 1980	     1	    24	    4.718	     22.166	     29.428	     82.168	      0.581	     18.503	    4.031	    5.024	    6.179	    4.886
 1980	     1	    25	    9.304	     21.946	     30.491	     81.890	      0.454	     22.049	    3.860	    4.581	    5.666	    4.447
