CABra ID  	 16
ANA ID    	 15050000
Longitude 	 -71.689   	 dd
Latitude  	 -7.057    	 dd
Area      	 58474.284 	 km²
Elevation 	 242.2991  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    0.032	     16.636	     27.519	     62.319	      0.619	     22.145	    4.039	    5.789	    7.125	    5.417
 1980	     1	     2	    0.043	     19.538	     29.914	     73.767	      0.636	     25.160	    3.458	    5.256	    6.415	    4.866
 1980	     1	     3	    0.805	     20.865	     28.778	     74.098	      0.747	     19.292	    4.202	    6.073	    7.481	    5.892
 1980	     1	     4	    9.852	     21.681	     29.067	     83.182	      0.994	     20.337	    4.207	    4.766	    5.855	    4.534
 1980	     1	     5	    4.584	     21.280	     28.745	     82.926	      1.182	     17.143	    4.511	    5.016	    6.185	    4.837
 1980	     1	     6	   16.212	     20.959	     28.647	     81.387	      1.322	     18.890	    3.472	    4.361	    5.265	    4.045
 1980	     1	     7	    9.319	     21.084	     26.941	     81.895	      1.050	     15.000	    4.200	    4.740	    5.741	    4.435
 1980	     1	     8	   11.958	     20.926	     29.711	     87.119	      0.757	     21.096	    3.148	    3.754	    4.619	    3.454
 1980	     1	     9	   12.450	     21.595	     28.239	     81.596	      0.921	     15.499	    4.838	    5.223	    6.395	    5.013
 1980	     1	    10	    9.555	     21.232	     26.613	     84.056	      1.064	     13.660	    3.814	    3.938	    4.801	    3.649
 1980	     1	    11	   13.093	     20.906	     28.201	     87.230	      1.189	     14.784	    3.244	    3.451	    4.247	    3.141
 1980	     1	    12	   10.940	     20.159	     25.216	     86.004	      1.322	     10.165	    2.723	    3.860	    4.583	    3.451
 1980	     1	    13	    9.080	     19.662	     28.453	     93.301	      0.706	     19.404	    2.125	    2.711	    3.253	    2.268
 1980	     1	    14	    2.208	     20.016	     29.416	     84.761	      0.335	     21.171	    3.491	    4.773	    5.832	    4.476
 1980	     1	    15	    9.262	     20.342	     28.173	     84.969	      0.371	     17.486	    3.850	    5.129	    6.368	    4.959
 1980	     1	    16	    6.425	     20.604	     28.641	     86.456	      0.629	     15.858	    3.464	    4.286	    5.314	    4.050
 1980	     1	    17	    4.454	     21.367	     28.620	     85.060	      1.197	     20.125	    3.400	    4.022	    4.883	    3.707
