CABra ID  	 98
ANA ID    	 33170000
Longitude 	 -61.303   	 dd
Latitude  	 -5.794    	 dd
Area      	 1167531.718	 km²
Elevation 	 560.032   	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the ERA5 dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     1	     1	    6.278	     21.704	     28.904	     86.357	      0.750	     15.775	    3.281	    3.951	    4.785	    3.698
 1980	     1	     2	   14.145	     21.885	     27.938	     84.480	      0.479	     13.237	    2.381	    3.980	    4.840	    3.746
 1980	     1	     3	    8.531	     21.636	     26.176	     88.410	      0.782	      9.056	    2.333	    3.342	    4.120	    3.114
 1980	     1	     4	    9.508	     21.512	     25.679	     95.589	      0.917	      9.639	    1.611	    2.425	    2.948	    2.082
 1980	     1	     5	    5.530	     20.656	     27.483	     92.866	      1.152	     12.591	    1.853	    2.524	    3.101	    2.202
 1980	     1	     6	    2.283	     21.514	     25.329	     90.217	      0.458	      8.112	    2.739	    3.326	    3.908	    2.902
 1980	     1	     7	   20.437	     21.052	     28.112	     95.208	      0.297	     15.037	    1.761	    2.164	    2.697	    1.860
 1980	     1	     8	    9.703	     21.886	     27.196	     89.716	      0.575	     12.743	    3.671	    3.707	    4.600	    3.509
 1980	     1	     9	   22.411	     21.867	     26.036	     91.222	      0.880	      8.302	    2.861	    3.213	    3.973	    2.972
 1980	     1	    10	   19.940	     21.389	     27.916	     94.292	      0.537	     13.052	    2.559	    2.262	    2.745	    1.909
 1980	     1	    11	   21.029	     21.345	     25.375	     86.722	      0.197	      6.573	    2.860	    3.320	    4.060	    3.053
 1980	     1	    12	   17.638	     21.475	     25.944	     96.028	      0.813	      9.561	    2.042	    1.823	    2.272	    1.493
 1980	     1	    13	   20.419	     21.675	     23.419	     92.103	      0.495	      3.674	    2.707	    2.518	    3.081	    2.186
 1980	     1	    14	   23.634	     21.375	     27.410	     97.968	      0.597	     12.980	    2.104	    1.192	    1.496	    0.816
 1980	     1	    15	    2.834	     21.313	     28.326	     88.126	      0.742	     17.362	    3.996	    3.288	    4.034	    3.022
 1980	     1	    16	    7.953	     21.491	     28.729	     87.484	      0.743	     15.841	    3.446	    4.273	    5.256	    4.077
 1980	     1	    17	    9.239	     21.175	     26.105	     87.168	      0.548	     11.089	    3.407	    3.988	    4.853	    3.748
 1980	     1	    18	    8.888	     20.969	     28.574	     91.209	      0.732	     15.191	    2.836	    2.824	    3.491	    2.531
 1980	     1	    19	    6.319	     21.111	     27.248	     83.290	      0.521	     14.191	    3.206	    3.853	    4.652	    3.561
 1980	     1	    20	   18.269	     21.688	     29.281	     91.128	      0.824	     17.250	    3.266	    3.520	    4.352	    3.281
 1980	     1	    21	    2.920	     22.367	     29.076	     85.521	      1.086	     17.271	    3.725	    4.333	    5.262	    4.112
 1980	     1	    22	    6.598	     21.637	     28.144	     84.700	      1.042	     12.263	    3.442	    4.332	    5.283	    4.139
 1980	     1	    23	   10.907	     21.801	     29.559	     87.127	      1.213	     16.867	    3.118	    3.255	    3.854	    2.887
 1980	     1	    24	    3.200	     21.901	     29.798	     85.147	      1.363	     21.138	    2.811	    4.349	    5.166	    4.039
 1980	     1	    25	    3.305	     21.929	     30.228	     82.494	      1.223	     20.163	    3.528	    5.260	    6.381	    5.087
 1980	     1	    26	    1.314	     22.598	     29.128	     81.300	      1.111	     17.627	    3.351	    5.090	    6.119	    4.874
 1980	     1	    27	    3.400	     22.266	     27.804	     83.745	      1.052	     14.222	    3.261	    4.405	    5.394	    4.242
 1980	     1	    28	   11.686	     21.493	     27.606	     88.869	      0.547	     13.599	    3.432	    3.590	    4.402	    3.356
 1980	     1	    29	    8.303	     21.927	     29.421	     89.417	      0.776	     16.643	    4.116	    3.415	    4.208	    3.171
 1980	     1	    30	   11.101	     22.300	     28.385	     84.919	      0.559	     11.439	    4.219	    4.206	    5.104	    3.985
 1980	     1	    31	   12.990	     21.672	     26.696	     88.958	      0.378	     10.410	    2.918	    2.985	    3.637	    2.716
 1980	     2	     1	   18.855	     21.469	     28.126	     92.520	      0.353	     14.023	    2.536	    2.686	    3.325	    2.408
 1980	     2	     2	    5.794	     21.826	     28.524	     88.194	      0.787	     15.040	    2.739	    3.503	    4.335	    3.290
 1980	     2	     3	    3.933	     22.301	     27.864	     85.957	      0.902	     12.919	    3.271	    3.806	    4.635	    3.561
 1980	     2	     4	    9.153	     22.216	     24.681	     88.705	      0.459	      5.150	    3.269	    3.320	    4.044	    3.054
 1980	     2	     5	   83.532	     21.857	     28.007	     96.721	      0.393	     13.925	    1.977	    1.528	    1.900	    1.183
 1980	     2	     6	    9.736	     21.808	     26.823	     87.146	      0.978	     12.283	    3.549	    3.490	    4.323	    3.288
 1980	     2	     7	   15.423	     21.430	     28.357	     91.501	      1.161	     16.406	    3.359	    3.129	    3.841	    2.850
 1980	     2	     8	   11.949	     21.825	     27.024	     88.503	      0.568	     11.766	    4.210	    4.135	    4.999	    3.858
 1980	     2	     9	   12.999	     21.985	     25.026	     90.223	      0.400	      7.159	    3.196	    3.004	    3.707	    2.742
 1980	     2	    10	   19.769	     21.903	     24.744	     94.527	      0.339	      6.289	    2.254	    1.947	    2.433	    1.630
 1980	     2	    11	   45.028	     20.836	     27.545	     95.884	      1.076	     14.889	    1.750	    1.756	    2.197	    1.425
 1980	     2	    12	   11.152	     21.466	     26.704	     88.315	      0.669	     11.652	    3.659	    3.767	    4.546	    3.443
 1980	     2	    13	   20.894	     21.840	     25.036	     92.768	      0.666	      6.830	    3.199	    2.981	    3.662	    2.688
 1980	     2	    14	   35.012	     21.675	     23.916	     96.780	      0.740	      4.767	    3.332	    1.895	    2.343	    1.552
 1980	     2	    15	   44.047	     21.044	     27.915	     97.545	      0.149	     14.582	    2.837	    1.437	    1.787	    1.066
 1980	     2	    16	   14.717	     21.652	     26.462	     88.343	      0.177	     10.995	    3.436	    3.581	    4.477	    3.398
 1980	     2	    17	   24.174	     21.217	     27.169	     89.410	      0.305	     12.396	    3.166	    2.782	    3.484	    2.537
 1980	     2	    18	   27.921	     21.561	     24.765	     89.310	      0.882	      7.690	    4.627	    3.115	    3.867	    2.867
 1980	     2	    19	   22.542	     21.418	     28.029	     95.209	      0.779	     15.598	    1.977	    2.072	    2.572	    1.737
 1980	     2	    20	   12.832	     21.595	     24.273	     88.005	      0.423	      4.655	    4.559	    3.894	    4.768	    3.653
 1980	     2	    21	   31.404	     21.553	     24.805	     98.090	      0.597	      7.597	    1.810	    1.421	    1.757	    1.044
 1980	     2	    22	   12.118	     21.463	     26.806	     97.228	      0.156	     10.552	    3.304	    2.046	    2.546	    1.716
 1980	     2	    23	   17.459	     20.996	     27.814	     92.137	      0.249	     14.977	    3.438	    2.693	    3.363	    2.438
 1980	     2	    24	   16.058	     21.728	     26.957	     88.135	      0.590	     14.174	    4.393	    3.679	    4.581	    3.481
 1980	     2	    25	   16.436	     20.512	     27.899	     88.684	      0.153	     16.076	    3.759	    3.502	    4.360	    3.291
 1980	     2	    26	   15.664	     21.073	     27.085	     87.316	      0.534	     14.443	    4.438	    3.894	    4.871	    3.720
 1980	     2	    27	   19.989	     21.425	     27.487	     91.869	      0.449	     14.313	    3.698	    3.572	    4.421	    3.332
 1980	     2	    28	   10.852	     21.357	     27.258	     88.639	      0.657	     13.291	    4.332	    3.549	    4.402	    3.332
 1980	     2	    29	   13.235	     20.895	     27.491	     88.284	      0.650	     13.762	    4.069	    3.352	    4.115	    3.082
 1980	     3	     1	   16.236	     21.281	     28.558	     89.763	      0.280	     15.555	    3.634	    3.465	    4.238	    3.183
 1980	     3	     2	    4.597	     20.539	     28.954	     84.211	      0.231	     20.096	    3.794	    3.839	    4.765	    3.659
 1980	     3	     3	    3.716	     21.716	     28.069	     87.129	      1.021	     16.155	    4.880	    4.806	    6.007	    4.709
 1980	     3	     4	   11.168	     21.295	     27.114	     85.562	      0.264	     11.900	    3.915	    4.026	    4.930	    3.799
 1980	     3	     5	   18.999	     20.852	     25.171	     89.995	      0.216	      7.902	    3.833	    3.003	    3.732	    2.755
 1980	     3	     6	   11.955	     20.838	     26.297	     95.765	      0.554	     11.259	    4.203	    2.105	    2.622	    1.776
 1980	     3	     7	    8.842	     20.886	     29.055	     92.574	      0.618	     18.577	    3.604	    2.880	    3.536	    2.565
 1980	     3	     8	   11.012	     21.308	     27.884	     85.633	      0.381	     15.103	    4.462	    4.565	    5.601	    4.375
 1980	     3	     9	    7.646	     21.449	     26.639	     89.749	      0.766	     11.193	    3.198	    3.728	    4.624	    3.527
 1980	     3	    10	   13.329	     21.638	     27.817	     93.633	      0.705	     13.291	    2.767	    2.893	    3.534	    2.581
 1980	     3	    11	    8.929	     21.364	     28.566	     90.709	      0.505	     18.226	    2.943	    3.386	    4.131	    3.114
 1980	     3	    12	   10.176	     22.074	     29.571	     87.060	      0.993	     19.527	    3.711	    4.442	    5.504	    4.292
 1980	     3	    13	    5.039	     22.288	     28.851	     83.673	      1.196	     18.063	    3.863	    4.840	    5.921	    4.690
 1980	     3	    14	    9.349	     22.213	     28.675	     84.014	      0.974	     17.234	    3.730	    4.484	    5.498	    4.316
 1980	     3	    15	    5.875	     22.247	     29.418	     84.605	      1.133	     17.346	    3.950	    4.274	    5.257	    4.105
 1980	     3	    16	    6.273	     21.276	     28.860	     81.688	      0.771	     17.878	    4.333	    4.394	    5.309	    4.169
 1980	     3	    17	    2.649	     21.751	     28.313	     85.910	      0.504	     14.186	    3.645	    4.431	    5.411	    4.220
 1980	     3	    18	   10.849	     21.262	     28.780	     87.168	      0.504	     19.795	    3.010	    3.568	    4.388	    3.348
 1980	     3	    19	    1.404	     22.081	     27.451	     83.566	      1.246	     13.021	    4.017	    4.782	    5.938	    4.668
 1980	     3	    20	   12.864	     21.426	     27.330	     89.822	      0.866	     15.209	    3.344	    3.344	    4.057	    3.053
 1980	     3	    21	   11.727	     21.550	     27.818	     89.199	      0.888	     14.714	    3.588	    3.760	    4.639	    3.534
 1980	     3	    22	   10.830	     22.332	     30.186	     89.016	      1.564	     21.119	    3.365	    3.702	    4.518	    3.445
 1980	     3	    23	    3.466	     22.716	     30.105	     82.458	      1.415	     18.899	    4.456	    5.300	    6.395	    5.123
 1980	     3	    24	    3.954	     22.153	     29.898	     80.833	      1.336	     22.155	    4.127	    4.803	    5.778	    4.602
 1980	     3	    25	    3.611	     22.397	     29.802	     82.947	      1.251	     19.986	    4.409	    5.447	    6.670	    5.347
 1980	     3	    26	    3.525	     22.340	     29.758	     82.982	      1.396	     20.799	    4.555	    4.973	    6.063	    4.831
 1980	     3	    27	    0.964	     21.617	     30.043	     81.655	      1.247	     22.194	    4.002	    5.149	    6.288	    5.022
 1980	     3	    28	    0.634	     22.196	     29.420	     81.453	      1.110	     17.513	    4.219	    5.489	    6.663	    5.333
 1980	     3	    29	    5.961	     21.304	     29.848	     84.261	      0.975	     20.991	    3.284	    4.420	    5.349	    4.207
 1980	     3	    30	    1.364	     21.845	     30.076	     84.394	      1.226	     21.485	    3.857	    5.185	    6.305	    5.013
 1980	     3	    31	    2.135	     21.947	     29.946	     83.880	      1.178	     18.458	    3.845	    5.334	    6.473	    5.178
 1980	     4	     1	    1.672	     22.670	     30.044	     85.721	      1.207	     18.716	    3.373	    4.690	    5.620	    4.448
